task_id,task_code,project_id,assigned_user_id,task_name,task_status,priority,created_date,due_date,completed_date
1604,TSK01604,64,309,Testing Module,completed,medium,2025-01-29,2025-03-01,2025-02-06
1605,TSK01605,64,286,Design User Interface,in progress,low,2025-02-13,2025-03-23,
1606,TSK01606,64,298,Develop API,completed,high,2025-01-30,2025-02-14,2025-02-01
1607,TSK01607,64,293,Testing Module,pending,medium,2025-01-30,2025-02-11,
1608,TSK01608,64,268,Testing Module,completed,medium,2025-02-10,2025-02-28,2025-02-20
1609,TSK01609,64,276,Security Testing,pending,medium,2025-02-16,2025-04-04,
1610,TSK01610,64,308,Optimize Performance,in progress,low,2025-02-03,2025-03-05,
1611,TSK01611,64,288,Optimize Performance,in progress,medium,2025-02-09,2025-03-27,
1612,TSK01612,64,267,Optimize Performance,in progress,low,2025-02-20,2025-03-23,
1613,TSK01613,64,296,Deploy Application,completed,low,2025-02-10,2025-04-04,2025-02-20
1614,TSK01614,64,287,Fix Bugs,in progress,medium,2025-02-02,2025-03-05,
1615,TSK01615,64,279,Develop API,completed,high,2025-02-14,2025-03-05,2025-02-17
1616,TSK01616,64,258,Deploy Application,completed,high,2025-02-01,2025-03-03,2025-02-02
1617,TSK01617,64,284,Write Documentation,in progress,critical,2025-02-12,2025-03-14,
1618,TSK01618,64,299,Security Testing,in progress,low,2025-02-09,2025-02-18,
1619,TSK01619,64,294,Develop API,pending,low,2025-02-26,2025-04-01,
1620,TSK01620,64,290,Optimize Performance,completed,medium,2025-02-05,2025-03-07,2025-02-17
1621,TSK01621,64,282,Write Documentation,pending,high,2025-02-19,2025-03-13,
1622,TSK01622,64,310,Create Dashboard,pending,medium,2025-02-12,2025-04-03,
1623,TSK01623,64,274,Security Testing,completed,medium,2025-01-28,2025-03-19,2025-02-02
1624,TSK01624,64,296,Security Testing,in progress,critical,2025-02-01,2025-04-02,
1625,TSK01625,64,307,Create Database Schema,pending,medium,2025-02-02,2025-03-05,
1626,TSK01626,64,291,Testing Module,completed,high,2025-02-09,2025-02-26,2025-02-12
1627,TSK01627,64,302,Fix Bugs,in progress,medium,2025-02-23,2025-04-05,
1628,TSK01628,64,277,Write Documentation,completed,high,2025-02-18,2025-04-12,2025-03-09
1629,TSK01629,64,298,Security Testing,pending,high,2025-02-24,2025-03-25,
1630,TSK01630,64,305,Testing Module,pending,high,2025-02-23,2025-03-27,
1631,TSK01631,65,268,Optimize Performance,pending,low,2025-01-29,2025-02-09,
1632,TSK01632,65,284,Fix Bugs,completed,high,2025-02-13,2025-03-02,2025-03-02
1633,TSK01633,65,303,Develop API,in progress,low,2025-01-25,2025-02-12,
1634,TSK01634,65,294,Testing Module,completed,low,2025-02-05,2025-02-15,2025-02-20
1635,TSK01635,65,306,Testing Module,pending,medium,2025-02-12,2025-03-17,
1636,TSK01636,65,264,Develop API,completed,low,2025-02-03,2025-02-15,2025-02-23
1637,TSK01637,65,262,Create Dashboard,pending,low,2025-02-01,2025-02-23,
1638,TSK01638,65,306,Create Database Schema,in progress,low,2025-02-04,2025-02-28,
1639,TSK01639,65,308,Design User Interface,completed,low,2025-02-13,2025-03-25,2025-03-04
1640,TSK01640,65,296,Deploy Application,pending,critical,2025-02-14,2025-04-10,
1641,TSK01641,65,306,Create Dashboard,completed,medium,2025-01-28,2025-02-25,2025-02-13
1642,TSK01642,65,278,Testing Module,completed,high,2025-01-31,2025-03-21,2025-02-11
1643,TSK01643,65,261,Create Dashboard,in progress,high,2025-02-01,2025-03-31,
1644,TSK01644,65,313,Write Documentation,pending,high,2025-01-23,2025-02-07,
1645,TSK01645,65,275,Testing Module,completed,medium,2025-01-20,2025-03-07,2025-02-06
1646,TSK01646,65,290,Write Documentation,completed,medium,2025-02-10,2025-02-17,2025-02-26
1647,TSK01647,65,259,Create Dashboard,completed,high,2025-02-09,2025-04-08,2025-02-20
1648,TSK01648,65,286,Testing Module,in progress,medium,2025-02-12,2025-03-16,
1649,TSK01649,65,280,Write Documentation,completed,high,2025-02-12,2025-03-21,2025-02-15
1650,TSK01650,65,304,Write Documentation,completed,medium,2025-02-10,2025-03-01,2025-02-14
1651,TSK01651,65,291,Security Testing,pending,high,2025-02-11,2025-04-04,
1652,TSK01652,65,289,Create Database Schema,pending,medium,2025-02-05,2025-03-27,
1653,TSK01653,65,268,Optimize Performance,completed,critical,2025-02-06,2025-03-15,2025-02-21
1654,TSK01654,65,273,Testing Module,in progress,low,2025-02-10,2025-03-31,
1655,TSK01655,65,285,Design User Interface,pending,low,2025-02-11,2025-03-10,
1656,TSK01656,65,275,Testing Module,in progress,high,2025-02-17,2025-04-07,
1657,TSK01657,65,300,Develop API,completed,high,2025-02-04,2025-03-23,2025-02-08
1658,TSK01658,65,308,Create Dashboard,in progress,high,2025-02-12,2025-03-27,
1659,TSK01659,65,299,Create Dashboard,completed,medium,2025-02-13,2025-04-06,2025-02-16
1660,TSK01660,65,299,Deploy Application,completed,critical,2025-02-12,2025-03-18,2025-02-25
1661,TSK01661,65,274,Create Database Schema,pending,medium,2025-02-14,2025-02-28,
1662,TSK01662,65,295,Testing Module,in progress,high,2025-01-22,2025-02-05,
1663,TSK01663,66,278,Write Documentation,pending,medium,2024-05-18,2024-05-25,
1664,TSK01664,66,292,Testing Module,pending,high,2024-05-16,2024-06-19,
1665,TSK01665,66,291,Security Testing,completed,medium,2024-05-17,2024-05-30,2024-05-22
1666,TSK01666,66,312,Optimize Performance,pending,medium,2024-05-19,2024-07-17,
1667,TSK01667,66,301,Optimize Performance,completed,low,2024-05-16,2024-06-10,2024-06-01
1668,TSK01668,66,296,Create Dashboard,completed,medium,2024-05-11,2024-07-01,2024-05-13
1669,TSK01669,66,312,Security Testing,in progress,medium,2024-05-10,2024-07-09,
1670,TSK01670,66,303,Write Documentation,in progress,low,2024-05-13,2024-07-10,
1671,TSK01671,66,303,Testing Module,pending,high,2024-05-17,2024-07-14,
1672,TSK01672,66,313,Develop API,completed,high,2024-05-14,2024-07-06,2024-05-16
1673,TSK01673,66,310,Develop API,in progress,critical,2024-05-19,2024-06-30,
1674,TSK01674,66,301,Optimize Performance,in progress,critical,2024-05-19,2024-07-13,
1675,TSK01675,66,291,Fix Bugs,in progress,medium,2024-05-19,2024-06-07,
1676,TSK01676,66,264,Develop API,completed,medium,2024-05-29,2024-07-25,2024-06-11
1677,TSK01677,66,312,Fix Bugs,completed,medium,2024-05-25,2024-06-11,2024-05-27
1678,TSK01678,66,302,Optimize Performance,pending,medium,2024-05-25,2024-06-10,
1679,TSK01679,66,305,Testing Module,pending,high,2024-05-13,2024-05-20,
1680,TSK01680,66,264,Develop API,completed,medium,2024-05-18,2024-06-21,2024-06-06
1681,TSK01681,66,264,Create Dashboard,completed,critical,2024-05-28,2024-06-15,2024-05-30
1682,TSK01682,66,290,Create Dashboard,pending,medium,2024-05-08,2024-05-24,
1683,TSK01683,66,260,Create Database Schema,completed,medium,2024-05-27,2024-07-04,2024-06-04
1684,TSK01684,66,299,Write Documentation,completed,high,2024-05-16,2024-07-12,2024-05-22
1685,TSK01685,66,313,Write Documentation,completed,medium,2024-05-28,2024-07-15,2024-06-12
1686,TSK01686,66,265,Create Database Schema,in progress,low,2024-05-21,2024-06-28,
1687,TSK01687,66,272,Design User Interface,completed,medium,2024-05-27,2024-07-09,2024-06-13
1688,TSK01688,66,305,Create Database Schema,in progress,high,2024-05-22,2024-06-09,
1689,TSK01689,66,299,Write Documentation,in progress,medium,2024-05-19,2024-06-03,
1690,TSK01690,66,303,Deploy Application,in progress,low,2024-05-10,2024-07-08,
1691,TSK01691,67,310,Deploy Application,in progress,high,2025-07-20,2025-08-29,
1692,TSK01692,67,311,Security Testing,pending,medium,2025-08-04,2025-10-02,
1693,TSK01693,67,300,Create Database Schema,completed,low,2025-08-14,2025-09-28,2025-08-21
1694,TSK01694,67,293,Optimize Performance,pending,high,2025-08-11,2025-08-25,
1695,TSK01695,67,271,Develop API,pending,low,2025-07-21,2025-08-13,
1696,TSK01696,67,265,Deploy Application,completed,medium,2025-08-16,2025-09-26,2025-08-19
1697,TSK01697,67,300,Design User Interface,in progress,medium,2025-07-25,2025-08-03,
1698,TSK01698,67,300,Deploy Application,completed,medium,2025-08-05,2025-09-17,2025-08-15
1699,TSK01699,67,316,Create Dashboard,completed,medium,2025-08-04,2025-09-12,2025-08-21
1700,TSK01700,67,273,Design User Interface,completed,low,2025-07-26,2025-08-21,2025-07-28
1701,TSK01701,67,296,Deploy Application,completed,medium,2025-08-16,2025-09-14,2025-08-21
1702,TSK01702,67,297,Write Documentation,pending,low,2025-07-28,2025-08-20,
1703,TSK01703,67,315,Develop API,in progress,medium,2025-07-28,2025-08-09,
1704,TSK01704,67,292,Testing Module,completed,low,2025-07-28,2025-09-19,2025-08-02
1705,TSK01705,67,303,Create Dashboard,completed,medium,2025-07-28,2025-09-14,2025-08-04
1706,TSK01706,67,268,Write Documentation,in progress,high,2025-08-15,2025-09-11,
1707,TSK01707,67,259,Security Testing,in progress,medium,2025-08-14,2025-09-07,
1708,TSK01708,67,301,Deploy Application,in progress,medium,2025-07-23,2025-08-20,
1709,TSK01709,67,316,Create Dashboard,pending,high,2025-08-09,2025-08-25,
1710,TSK01710,67,258,Create Database Schema,completed,medium,2025-08-16,2025-09-06,2025-08-25
1711,TSK01711,67,269,Deploy Application,completed,high,2025-08-01,2025-08-27,2025-08-05
1712,TSK01712,67,264,Deploy Application,completed,medium,2025-08-07,2025-09-19,2025-08-23
1713,TSK01713,67,275,Security Testing,in progress,low,2025-08-16,2025-08-26,
1714,TSK01714,67,306,Write Documentation,in progress,low,2025-07-25,2025-09-21,
1715,TSK01715,67,293,Security Testing,completed,high,2025-08-12,2025-09-13,2025-08-30
1716,TSK01716,67,274,Design User Interface,in progress,medium,2025-08-04,2025-09-25,
1717,TSK01717,67,282,Security Testing,completed,high,2025-07-24,2025-08-03,2025-07-29
1718,TSK01718,67,303,Testing Module,completed,medium,2025-08-18,2025-09-20,2025-08-30
1719,TSK01719,67,286,Create Dashboard,in progress,high,2025-08-11,2025-09-19,
1720,TSK01720,67,285,Deploy Application,in progress,high,2025-07-29,2025-09-26,
1721,TSK01721,67,312,Create Database Schema,in progress,high,2025-07-27,2025-08-29,
1722,TSK01722,67,263,Create Database Schema,in progress,low,2025-08-13,2025-09-04,
1723,TSK01723,68,320,Create Database Schema,pending,high,2026-06-17,2026-07-29,
1724,TSK01724,68,317,Write Documentation,in progress,medium,2026-07-14,2026-09-05,
1725,TSK01725,68,349,Deploy Application,in progress,medium,2026-06-19,2026-07-21,
1726,TSK01726,68,362,Write Documentation,completed,high,2026-06-15,2026-08-08,2026-06-16
1727,TSK01727,68,364,Deploy Application,pending,medium,2026-06-26,2026-07-05,
1728,TSK01728,68,327,Deploy Application,in progress,high,2026-07-04,2026-07-22,
1729,TSK01729,68,325,Deploy Application,in progress,medium,2026-06-17,2026-06-27,
1730,TSK01730,68,327,Create Dashboard,in progress,critical,2026-06-28,2026-07-26,
1731,TSK01731,68,324,Fix Bugs,completed,medium,2026-07-14,2026-08-08,2026-08-01
1732,TSK01732,68,364,Security Testing,pending,medium,2026-06-23,2026-07-19,
1733,TSK01733,68,319,Optimize Performance,completed,high,2026-07-14,2026-08-21,2026-07-31
1734,TSK01734,68,356,Optimize Performance,in progress,medium,2026-06-16,2026-07-15,
1735,TSK01735,68,363,Develop API,pending,medium,2026-06-18,2026-06-25,
1736,TSK01736,68,329,Create Database Schema,in progress,medium,2026-06-18,2026-07-04,
1737,TSK01737,68,348,Design User Interface,pending,low,2026-06-28,2026-08-16,
1738,TSK01738,68,342,Create Dashboard,pending,medium,2026-06-23,2026-07-27,
1739,TSK01739,68,334,Create Database Schema,pending,critical,2026-07-13,2026-08-31,
1740,TSK01740,68,325,Create Dashboard,in progress,high,2026-07-11,2026-07-18,
1741,TSK01741,68,324,Testing Module,completed,medium,2026-06-26,2026-07-11,2026-07-03
1742,TSK01742,68,338,Design User Interface,in progress,low,2026-06-27,2026-07-16,
1743,TSK01743,68,324,Write Documentation,completed,medium,2026-06-30,2026-08-07,2026-07-09
1744,TSK01744,68,337,Write Documentation,completed,medium,2026-07-10,2026-09-02,2026-07-15
1745,TSK01745,68,324,Create Database Schema,completed,high,2026-07-11,2026-07-26,2026-07-16
1746,TSK01746,68,317,Testing Module,in progress,low,2026-06-19,2026-08-18,
1747,TSK01747,68,355,Design User Interface,in progress,medium,2026-06-25,2026-07-20,
1748,TSK01748,68,365,Write Documentation,in progress,medium,2026-06-24,2026-07-10,
1749,TSK01749,68,332,Fix Bugs,in progress,high,2026-07-08,2026-07-31,
1750,TSK01750,68,344,Testing Module,pending,medium,2026-07-07,2026-09-02,
1751,TSK01751,68,363,Deploy Application,pending,medium,2026-07-10,2026-07-29,
1752,TSK01752,68,357,Develop API,in progress,medium,2026-07-12,2026-07-27,
1753,TSK01753,68,329,Develop API,pending,medium,2026-06-27,2026-08-12,
1754,TSK01754,68,320,Write Documentation,pending,medium,2026-06-21,2026-07-17,
1755,TSK01755,68,331,Create Dashboard,completed,medium,2026-07-07,2026-07-17,2026-07-15
1756,TSK01756,68,320,Fix Bugs,in progress,low,2026-07-01,2026-07-31,
1757,TSK01757,68,332,Create Dashboard,completed,high,2026-06-23,2026-07-11,2026-07-07
1758,TSK01758,68,359,Create Dashboard,pending,medium,2026-06-16,2026-07-23,
1759,TSK01759,68,344,Develop API,completed,medium,2026-06-23,2026-07-31,2026-06-27
1760,TSK01760,68,324,Create Database Schema,in progress,medium,2026-06-26,2026-08-15,
1761,TSK01761,68,338,Create Dashboard,completed,high,2026-07-02,2026-08-01,2026-07-07
1762,TSK01762,68,355,Create Dashboard,completed,medium,2026-07-08,2026-08-01,2026-07-25
1763,TSK01763,69,323,Develop API,in progress,medium,2026-06-23,2026-08-07,
1764,TSK01764,69,358,Testing Module,pending,low,2026-06-08,2026-07-13,
1765,TSK01765,69,351,Security Testing,pending,medium,2026-07-04,2026-08-26,
1766,TSK01766,69,351,Develop API,completed,low,2026-06-20,2026-07-09,2026-06-27
1767,TSK01767,69,333,Deploy Application,in progress,critical,2026-06-18,2026-07-18,
1768,TSK01768,69,344,Create Database Schema,completed,medium,2026-06-19,2026-07-29,2026-06-23
1769,TSK01769,69,327,Security Testing,completed,medium,2026-07-04,2026-07-19,2026-07-05
1770,TSK01770,69,353,Design User Interface,pending,high,2026-06-14,2026-08-04,
1771,TSK01771,69,348,Deploy Application,completed,high,2026-06-11,2026-06-22,2026-06-24
1772,TSK01772,69,349,Write Documentation,in progress,medium,2026-06-10,2026-07-11,
1773,TSK01773,69,328,Design User Interface,completed,low,2026-06-17,2026-07-07,2026-06-24
1774,TSK01774,69,346,Deploy Application,completed,high,2026-06-23,2026-08-02,2026-07-10
1775,TSK01775,69,331,Fix Bugs,in progress,high,2026-06-13,2026-07-25,
1776,TSK01776,69,319,Deploy Application,pending,medium,2026-06-08,2026-06-17,
1777,TSK01777,69,334,Develop API,pending,medium,2026-06-25,2026-08-21,
1778,TSK01778,69,330,Deploy Application,completed,low,2026-06-06,2026-07-24,2026-06-14
1779,TSK01779,70,337,Create Database Schema,completed,high,2026-05-14,2026-06-25,2026-05-26
1780,TSK01780,70,356,Fix Bugs,completed,medium,2026-05-02,2026-05-12,2026-05-16
1781,TSK01781,70,331,Fix Bugs,completed,low,2026-05-14,2026-05-22,2026-05-26
1782,TSK01782,70,323,Write Documentation,completed,high,2026-05-11,2026-06-03,2026-05-30
1783,TSK01783,70,352,Testing Module,completed,high,2026-05-21,2026-06-11,2026-06-10
1784,TSK01784,70,354,Write Documentation,in progress,low,2026-05-04,2026-05-25,
1785,TSK01785,70,326,Optimize Performance,completed,low,2026-05-17,2026-06-04,2026-05-29
1786,TSK01786,70,328,Testing Module,pending,medium,2026-05-08,2026-06-30,
1787,TSK01787,70,336,Develop API,completed,high,2026-04-29,2026-06-27,2026-04-30
1788,TSK01788,70,321,Develop API,completed,low,2026-05-06,2026-05-28,2026-05-13
1789,TSK01789,70,323,Deploy Application,completed,low,2026-05-08,2026-07-02,2026-05-21
1790,TSK01790,70,323,Write Documentation,pending,medium,2026-05-19,2026-06-02,
1791,TSK01791,70,358,Design User Interface,pending,low,2026-05-20,2026-07-15,
1792,TSK01792,70,357,Security Testing,in progress,low,2026-04-26,2026-05-03,
1793,TSK01793,70,364,Create Dashboard,pending,high,2026-05-19,2026-05-31,
1794,TSK01794,70,365,Security Testing,pending,high,2026-04-30,2026-06-28,
1795,TSK01795,70,347,Develop API,in progress,medium,2026-04-29,2026-06-09,
1796,TSK01796,70,351,Create Database Schema,in progress,low,2026-05-16,2026-05-25,
1797,TSK01797,70,323,Deploy Application,in progress,high,2026-04-27,2026-05-30,
1798,TSK01798,70,331,Design User Interface,pending,medium,2026-04-28,2026-05-29,
1799,TSK01799,70,335,Testing Module,in progress,high,2026-04-28,2026-06-17,
1800,TSK01800,71,348,Develop API,completed,critical,2025-10-22,2025-11-12,2025-10-26
1801,TSK01801,71,339,Create Database Schema,completed,medium,2025-10-04,2025-10-18,2025-10-14
1802,TSK01802,71,319,Security Testing,completed,low,2025-10-12,2025-11-15,2025-10-15
1803,TSK01803,71,328,Write Documentation,in progress,low,2025-10-17,2025-12-05,
1804,TSK01804,71,335,Create Dashboard,in progress,high,2025-10-22,2025-11-15,
1805,TSK01805,71,340,Fix Bugs,in progress,high,2025-10-30,2025-12-21,
1806,TSK01806,71,317,Develop API,pending,high,2025-10-26,2025-11-11,
1807,TSK01807,71,345,Optimize Performance,pending,high,2025-10-11,2025-10-25,
1808,TSK01808,71,363,Fix Bugs,in progress,low,2025-10-19,2025-11-15,
1809,TSK01809,71,341,Create Dashboard,pending,medium,2025-10-05,2025-11-08,
1810,TSK01810,71,355,Create Dashboard,completed,low,2025-10-16,2025-12-03,2025-10-30
1811,TSK01811,71,343,Deploy Application,pending,medium,2025-10-30,2025-12-10,
1812,TSK01812,71,331,Write Documentation,in progress,low,2025-10-16,2025-12-07,
1813,TSK01813,71,361,Testing Module,in progress,high,2025-10-14,2025-11-05,
1814,TSK01814,71,318,Create Dashboard,pending,medium,2025-10-12,2025-10-27,
1815,TSK01815,71,339,Create Dashboard,pending,high,2025-10-30,2025-12-25,
1816,TSK01816,71,346,Develop API,pending,high,2025-10-27,2025-12-08,
1817,TSK01817,71,330,Testing Module,completed,low,2025-10-30,2025-11-14,2025-11-07
1818,TSK01818,71,341,Design User Interface,completed,medium,2025-10-04,2025-11-07,2025-10-09
1819,TSK01819,71,323,Security Testing,pending,low,2025-10-12,2025-12-11,
1820,TSK01820,71,326,Create Dashboard,completed,low,2025-10-20,2025-11-11,2025-10-21
1821,TSK01821,71,343,Develop API,pending,high,2025-10-03,2025-11-09,
1822,TSK01822,72,347,Write Documentation,completed,high,2025-09-19,2025-10-24,2025-09-29
1823,TSK01823,72,335,Create Database Schema,completed,low,2025-10-10,2025-11-27,2025-10-11
1824,TSK01824,72,349,Develop API,completed,low,2025-09-16,2025-11-15,2025-09-22
1825,TSK01825,72,352,Fix Bugs,completed,high,2025-09-28,2025-11-06,2025-10-13
1826,TSK01826,72,327,Fix Bugs,completed,critical,2025-09-24,2025-11-03,2025-10-08
1827,TSK01827,72,364,Testing Module,completed,medium,2025-09-27,2025-10-07,2025-10-02
1828,TSK01828,72,364,Deploy Application,in progress,medium,2025-09-22,2025-10-03,
1829,TSK01829,72,337,Write Documentation,completed,high,2025-10-11,2025-10-28,2025-10-27
1830,TSK01830,72,329,Fix Bugs,completed,low,2025-09-16,2025-09-27,2025-09-30
1831,TSK01831,72,318,Testing Module,completed,medium,2025-09-26,2025-11-06,2025-10-07
1832,TSK01832,72,355,Design User Interface,pending,high,2025-09-18,2025-10-14,
1833,TSK01833,72,357,Design User Interface,in progress,medium,2025-09-21,2025-10-03,
